,geo_precision,count,boundary,lon,lat
5338,2.0,1,USA.29.11_1,-119.10631112623533,39.19560832803629
5339,2.0,1,USA.29.11_1,-119.38883676896532,38.95511498873061
5340,2.0,1,USA.22.1_1,-70.42852252004542,41.72185844825901
5341,2.0,1,USA.22.1_1,-70.04112785466195,41.74432345607002
5342,2.0,1,USA.22.1_1,-70.44014984543833,41.71222818516881
5343,2.0,1,USA.22.1_1,-70.04937939735743,41.71483886717209
5344,2.0,1,USA.22.1_1,-70.65139690818427,41.52764491075057
5345,2.0,1,USA.34.54_1,-77.6453785179441,35.200876906562854
5346,2.0,1,USA.34.54_1,-77.47221037259766,35.40836340472563
5347,2.0,1,USA.29.13_1,-115.77228150347786,38.05971324167095
5348,2.0,1,USA.29.13_1,-116.07724089522044,36.354200940287356
5349,2.0,1,USA.12.5_1,-156.32280750384618,20.859730058999823
5350,2.0,1,USA.22.5_1,-70.9905061974476,42.631336082575324
5351,3.0,1,UGA.10_1,33.35274836067639,0.762634793436945
5352,3.0,1,UGA.3_1,31.34343535581383,2.723547832372998
5353,4.0,1,MAC,113.58773861272702,22.158849871208535
5354,4.0,1,MAC,113.56307862471152,22.16465688633744
5355,4.0,1,MAC,113.57532461182207,22.130983404815797
5356,4.0,1,MAC,113.56092646790896,22.114118750162135
5357,4.0,1,MAC,113.5680686571318,22.117263026756767
5358,4.0,1,MAC,113.5802670438151,22.150257208281626
5359,4.0,1,MAC,113.57534852131282,22.138261869829527
5360,4.0,1,MAC,113.53397045179494,22.190949029964695
5361,4.0,1,MAC,113.54910417104169,22.19748366925113
5362,4.0,1,MAC,113.56650130248714,22.141813701212243
5363,4.0,1,MAC,113.58623361324562,22.161916465360353
5364,4.0,1,MAC,113.57897603850653,22.20457811495632
5365,4.0,1,MAC,113.56874779674168,22.130319159063124
5366,4.0,1,MAC,113.56240467501186,22.161052407072116
5367,4.0,1,MAC,113.53570073741938,22.187962393478003
5368,4.0,1,MAC,113.55411406014278,22.160529703049935
5369,4.0,1,MAC,113.55293257682727,22.122635192901026
5370,4.0,1,MAC,113.5637547042297,22.124426387763197
5371,4.0,1,MAC,113.5638925857288,22.114654732141993
5372,4.0,1,MAC,113.53400422980496,22.18558453969972
5373,4.0,1,MAC,113.55681385574523,22.12461451395631
5374,4.0,1,MAC,113.55539170222117,22.193810093530153
5375,4.0,1,MAC,113.54569370577741,22.2122259706749
5376,4.0,1,MAC,113.5506585028882,22.15007813593064
5377,1.0,8,,-79.4167,43.6667
5378,1.0,1,,-79.05,43.1
5379,1.0,1,,-75.7,45.4167
5380,1.0,1,,-73.5833,45.5
5381,2.0,1,USA.29.11_1,-119.1555093937714,38.69334978307138
5382,2.0,1,USA.29.11_1,-119.19206569530775,39.145690581047056
5383,2.0,1,USA.29.11_1,-119.12598671058306,39.389107894758325
5384,2.0,1,USA.29.11_1,-119.10631112623533,39.19560832803629
5385,2.0,1,USA.29.11_1,-119.38883676896532,38.95511498873061
5386,2.0,1,USA.22.1_1,-70.42852252004542,41.72185844825901
5387,2.0,1,USA.22.1_1,-70.04112785466195,41.74432345607002
5388,2.0,1,USA.22.1_1,-70.44014984543833,41.71222818516881
5389,2.0,1,USA.22.1_1,-70.04937939735743,41.71483886717209
5390,2.0,1,USA.22.1_1,-70.65139690818427,41.52764491075057
5391,2.0,1,USA.34.54_1,-77.6453785179441,35.200876906562854
5392,2.0,1,USA.34.54_1,-77.47221037259766,35.40836340472563
5393,2.0,1,USA.29.13_1,-115.77228150347786,38.05971324167095
5394,2.0,1,USA.29.13_1,-116.07724089522044,36.354200940287356
5395,2.0,1,USA.12.5_1,-156.32280750384618,20.859730058999823
5396,2.0,1,USA.22.5_1,-70.9905061974476,42.631336082575324
5397,3.0,1,UGA.10_1,33.35274836067639,0.762634793436945
5398,3.0,1,UGA.3_1,31.34343535581383,2.723547832372998
5399,4.0,1,CAN,-68.31511160123142,63.959597227502215
5400,4.0,1,CAN,-137.11862651636727,66.77469123944084
5401,4.0,1,CAN,-79.88623591933819,56.23914347231386
5402,4.0,1,CAN,-124.21134030198903,61.30246829467562
5403,4.0,1,CAN,-110.15007925353746,71.77424254108925
5404,4.0,1,CAN,-65.497133640432,67.38701052279924
5405,4.0,1,CAN,-117.31811348843715,67.84712040865325
5406,4.0,1,CAN,-96.61829026567455,64.99777462204449
5407,4.0,1,CAN,-103.26843483967943,69.08434025609367
5408,4.0,1,CAN,-107.20110285245741,54.32075197079913
5409,4.0,1,CAN,-100.5216168202353,56.94791139559575
5410,4.0,1,CAN,-104.51760155941115,62.691504053573595
5411,4.0,1,CAN,-122.90129007195853,59.323976129422306
5412,4.0,1,CAN,-62.979895415230274,55.53365159167041
5413,4.0,1,CAN,-75.72512746447173,45.46858018026378
5414,4.0,1,CAN,-104.24409993196583,65.51810073173661
