,geo_precision,count,boundary,lon,lat
9669,1,1,AFG.26.12_1,69.1579,33.466
9754,1,1,AFG.26.3_1,69.9501,33.7797
9755,1,2,AFG.26.3_1,69.9778,33.7317
9684,1,1,AFG.26.4_1,69.2106,33.6949
9687,1,1,AFG.26.4_1,69.2206,33.5913
9688,1,41,AFG.26.4_1,69.2259,33.5974
9699,1,1,AFG.26.4_1,69.2901,33.6425
9714,1,1,AFG.26.6_1,69.4495,33.9466
9727,1,1,AFG.26.6_1,69.6541,33.9869
9743,1,1,AFG.26.7_1,69.7966,33.6863
9724,1,1,AFG.26.8_1,69.632,33.8168
9702,1,2,AFG.26.9_1,69.2953,33.7239
9707,1,1,AFG.26.9_1,69.3395,33.7752
9713,1,5,AFG.26.9_1,69.4484,33.685
9715,1,1,AFG.26.9_1,69.4496,33.6768
9716,1,2,AFG.26.9_1,69.4582,33.7445
9680,1,1,AFG.28.1_1,69.2006,34.8798
9683,1,1,AFG.28.1_1,69.2101,34.9043
9694,1,1,AFG.28.1_1,69.2522,34.9548
9697,1,2,AFG.28.1_1,69.265,34.9669
9704,1,1,AFG.28.1_1,69.3266,34.9845
9670,1,1,AFG.28.2_1,69.1646,34.977
9673,1,10,AFG.28.2_1,69.174,35.0166
9601,1,2,AFG.28.3_1,68.8648,34.9635
9611,1,1,AFG.28.3_1,68.8998,35.0085
9690,1,1,AFG.28.4_1,69.24,35.0826
9708,1,1,AFG.28.5_1,69.3435,34.7992
9491,1,6,AFG.29.1_1,68.0155,36.2647
9471,1,3,AFG.29.2_1,67.2892,35.8069
9473,1,1,AFG.29.2_1,67.375,35.8913
9475,1,2,AFG.29.2_1,67.5604,35.9492
9485,1,1,AFG.29.3_1,67.8962,36.4507
9698,1,1,AFG.3.1_1,69.2799,35.6237
9662,1,1,AFG.3.10_1,69.1334,36.0649
9541,1,1,AFG.3.11_1,68.5238,36.0921
9551,1,2,AFG.3.11_1,68.5902,36.0666
9560,1,1,AFG.3.11_1,68.6353,35.9882
9561,1,8,AFG.3.11_1,68.6454,36.0353
9574,1,20,AFG.3.11_1,68.7151,35.9446
9572,1,1,AFG.3.2_1,68.712,36.1178
9576,1,1,AFG.3.2_1,68.7203,36.1579
9594,1,2,AFG.3.3_1,68.8347,36.2982
9668,1,2,AFG.3.4_1,69.1504,36.2224
9679,1,3,AFG.3.4_1,69.1971,36.1343
9536,1,1,AFG.3.5_1,68.4874,35.9024
9488,1,2,AFG.3.7_1,67.9728,35.1809
9448,1,2,AFG.30.3_1,66.593,35.9339
9418,1,7,AFG.30.4_1,65.9325,36.2154
9429,1,1,AFG.30.4_1,66.0589,36.1161
9430,1,1,AFG.30.4_1,66.1089,36.2174
9394,1,1,AFG.30.5_1,65.5504,36.0059
9397,1,1,AFG.30.5_1,65.652,36.0622
9404,1,16,AFG.30.5_1,65.801,35.9694
9408,1,1,AFG.30.5_1,65.8348,36.0612
9409,1,1,AFG.30.5_1,65.8549,36.1666
9719,1,5,AFG.31.10_1,69.5336,36.7341
9720,1,1,AFG.31.12_1,69.5589,37.3643
9745,1,1,AFG.31.2_1,69.8146,37.3977
9711,1,2,AFG.31.6_1,69.3898,36.3212
9712,1,1,AFG.31.8_1,69.4213,37.0659
9426,1,1,AFG.32.1_1,66.0081,32.8557
9432,1,1,AFG.32.1_1,66.139,33.1489
9433,1,1,AFG.32.1_1,66.2627,32.9301
9391,1,2,AFG.32.2_1,65.4813,32.928
9392,1,1,AFG.32.2_1,65.4893,32.7911
9454,1,3,AFG.32.3_1,66.7421,33.0517
9395,1,1,AFG.32.4_1,65.6371,32.4269
9403,1,1,AFG.32.6_1,65.775,32.5901
9405,1,1,AFG.32.6_1,65.8049,32.6579
9406,1,3,AFG.32.6_1,65.8107,32.6246
9410,1,2,AFG.32.6_1,65.8637,32.7086
9411,1,132,AFG.32.6_1,65.8733,32.6268
9413,1,3,AFG.32.6_1,65.8928,32.6683
9414,1,2,AFG.32.6_1,65.8966,32.6747
9415,1,1,AFG.32.6_1,65.9034,32.6556
9416,1,1,AFG.32.6_1,65.9077,32.6379
9417,1,1,AFG.32.6_1,65.9238,32.6096
9419,1,1,AFG.32.6_1,65.9383,32.6396
9422,1,2,AFG.32.6_1,65.9925,32.554
9424,1,1,AFG.32.6_1,66,32.6667
9543,1,4,AFG.33.1_1,68.5342,34.0605
9550,1,1,AFG.33.1_1,68.5794,34.1061
9557,1,1,AFG.33.1_1,68.6284,34.1235
9559,1,1,AFG.33.1_1,68.6332,34.1332
9499,1,2,AFG.33.3_1,68.1466,34.5992
9583,1,2,AFG.33.6_1,68.7755,34.4616
9589,1,1,AFG.33.6_1,68.8085,34.4349
9602,1,16,AFG.33.6_1,68.8662,34.3956
9567,1,1,AFG.33.7_1,68.6801,34.4686
9569,1,1,AFG.33.7_1,68.691,34.4673
9570,1,1,AFG.33.7_1,68.6961,34.4616
9575,1,1,AFG.33.7_1,68.7171,34.4635
9578,1,1,AFG.33.7_1,68.7476,34.3633
9582,1,1,AFG.33.7_1,68.7664,34.3421
9591,1,1,AFG.33.7_1,68.8269,34.3209
9593,1,1,AFG.33.7_1,68.832,34.3826
9595,1,1,AFG.33.7_1,68.8408,34.3858
9598,1,1,AFG.33.7_1,68.8477,34.2882
