,geo_precision,count,boundary,lon,lat
1493,1,6,QAT.1_1,51.5333,25.2867
1137,4,10,ROU,25,46
1136,1,5,ROU.10.1_1,26.1,44.4333
1244,4,97,RUS,100,60
1232,1,8,RUS.14.1_1,30.2642,59.8944
1241,1,3,RUS.15.39_1,47.6612,42.4547
1243,1,1,RUS.30.21_1,73.4167,61.25
1236,1,3,RUS.34.3_1,37.3239,44.8908
1239,1,2,RUS.34.42_1,39.7257,43.5992
1235,1,1,RUS.37.25_1,36.704,52.0683
1237,1,10,RUS.43.1_1,37.6156,55.7522
1238,1,40,RUS.43.1_1,37.6156,55.7522
1240,1,1,RUS.5.2_1,46.3667,48.75
1242,1,1,RUS.53.22_1,59.9583,52.3247
1233,1,1,RUS.64.14_1,31.7067,54.1884
1234,1,2,RUS.7.3_1,36.5802,50.6107
1203,4,4,RWA,30,-2
1200,1,1,RWA.2.5_1,29.5739,-2.46397
1199,1,2,RWA.2.7_1,29.5048,-2.631
1201,1,2,RWA.4.2_1,29.6,-2
1202,1,4,RWA.5.3_1,30.0606,-1.95361
1380,4,86,SAU,45,25
1373,1,5,SAU.10_1,42.5511,16.8892
1374,1,3,SAU.10_1,42.5511,16.8892
1370,1,6,SAU.11_1,39.8261,21.4267
1371,1,17,SAU.11_1,39.8261,21.4267
1372,1,1,SAU.11_1,40.5262,21.1515
1375,1,1,SAU.6_1,43.6593,26.1442
1376,1,1,SAU.7_1,44.4167,25.4833
1377,1,11,SAU.7_1,45,25
1378,1,2,SAU.7_1,46.6865,22.2061
1379,1,44,SAU.7_1,46.7728,24.6408
1130,4,27,SDN,30,16
1126,1,1,SDN.17.1_1,28.4349,9.59525
1122,1,1,SDN.4.2_1,23.4741,12.9096
1123,1,13,SDN.4.2_1,23.5,13.5
1129,1,1,SDN.7.3_1,32.5342,15.5881
1124,1,2,SDN.8.2_1,24.35,14.0667
1125,1,1,SDN.8.4_1,25.55,14.1333
1128,1,3,SDN.9.1_1,30.35,13.0833
1127,1,1,SDN.9.4_1,29.0833,14.4167
719,4,3,SEN,-14,14
718,1,1,SEN.5.2_1,-16.2533,14.1825
1852,4,5,SGP,103.8,1.366667
1851,1,1,SGP.1_1,103.856,1.29306
1970,1,3,SLB.4.2_1,159.9729,-9.4456
738,4,3,SLE,-11.5,8.5
737,1,1,SLE.2.5_1,-11.7333,9.05
736,1,2,SLE.4.2_1,-13.2342,8.49
644,4,18,SLV,-88.916667,13.833333
643,1,1,SLV.5.2_1,-89.4333,13.5
1422,4,3,SOM,48,6
1421,1,4,SOM.12.3_1,49,9
1418,1,2,SOM.14.2_1,45.3855,2.36002
1420,1,2,SOM.16.2_1,47.8327,8.54763
1419,1,2,SOM.17.1_1,46,9
1414,1,5,SOM.18.3_1,43.9288,9.60555
1417,1,7,SOM.3.1_1,45.3667,2.06667
1413,1,1,SOM.5.1_1,43.6517,3.0258
1412,1,3,SOM.7.1_1,42.1667,2.08333
1415,1,1,SOM.8.1_1,45.2036,4.73583
1416,1,2,SOM.8.1_1,45.2036,4.73583
1076,4,2,SRB,21,44
1075,1,1,SRB.22.2_1,21.1483,43.0139
1074,1,6,SRB.3.8_1,20.4681,44.8186
1073,1,1,SRB.8.5_1,19.2689,44.5081
1178,4,1,SSD,30,8
1174,1,5,SSD.1.1_1,31.6012,4.84597
1173,1,1,SSD.1.3_1,30.7795,3.68957
1169,1,4,SSD.10.4_1,28.3955,4.57213
1170,1,3,SSD.4.2_1,28.7438,6.29789
1167,1,4,SSD.5.2_1,26.7817,8.82338
1172,1,1,SSD.6.1_1,30.2711,7.75227
1171,1,3,SSD.6.4_1,29.8333,9.23333
1176,1,1,SSD.7.2_1,33.2253,10.5637
1175,1,14,SSD.7.7_1,33.2167,8.43333
1177,1,1,SSD.7.7_1,33.45,8.51667
1168,1,2,SSD.9.2_1,27.6617,7.77555
710,4,2,SUR,-56,4
1084,4,3,SVK,19.5,48.666667
992,4,4,SWE,15,62
989,1,1,SWE.15.18_1,17.9167,59.35
990,1,4,SWE.15.18_1,18.05,59.3333
991,1,1,SWE.15.4_1,18.2167,59.1667
988,1,2,SWE.17.2_1,12.5667,59.6667
986,1,1,SWE.21.11_1,11.8811,57.6981
987,1,4,SWE.21.11_1,11.9667,57.7167
1358,4,61,SYR,38,35
1343,1,3,SYR.10.2_1,36.7234,36.187
1338,1,1,SYR.10.3_1,36.6339,35.9306
1339,1,55,SYR.10.3_1,36.6339,35.9306
1342,1,1,SYR.10.3_1,36.7035,35.9826
1333,1,2,SYR.10.4_1,36.2741,35.783
1340,1,2,SYR.10.5_1,36.65,35.4406
1341,1,1,SYR.10.5_1,36.65,35.4406
1328,1,1,SYR.11.3_1,35.7768,35.5148
1330,1,1,SYR.12.1_1,35.8246,33.1259
1334,1,29,SYR.13.6_1,36.3,33.5
1336,1,8,SYR.13.6_1,36.3833,33.5
1331,1,1,SYR.14.5_1,35.8866,34.889
1347,1,2,SYR.2.2_1,36.9929,36.3787
1345,1,1,SYR.2.3_1,36.859,36.7345
1346,1,1,SYR.2.6_1,36.9758,36.229
1348,1,1,SYR.2.6_1,37.0447,36.2935
1349,1,17,SYR.2.6_1,37.1586,36.2028
1350,1,3,SYR.2.6_1,37.3266,36.2251
1351,1,1,SYR.2.8_1,37.955,36.5282
1353,1,3,SYR.3.1_1,38.5443,35.8469
1354,1,12,SYR.3.1_1,39.0167,35.95
1337,1,10,SYR.4.1_1,36.5695,32.709
1344,1,1,SYR.4.1_1,36.8554,32.7637
1332,1,1,SYR.6.2_1,36.1021,32.6189
1356,1,2,SYR.7.1_1,40.827,34.6927
1357,1,2,SYR.7.1_1,40.9186,34.45
1355,1,8,SYR.7.2_1,40.1408,35.3359
1335,1,29,SYR.8.3_1,36.3406,35.0653
1352,1,2,SYR.9.5_1,38.2805,34.5608
1018,4,2,TCD,19,15
1017,1,1,TCD.22.1_1,15.0482,12.1085
854,4,2,TGO,1.166667,8
1838,4,18,THA,100,15
1830,1,1,THA.10.16_1,98.9847,18.7904
1831,1,2,THA.16.5_1,99.5501,14.0032
1835,1,6,THA.3.30_1,100.517,13.75
1836,1,1,THA.3.36_1,100.695,13.7174
1829,1,1,THA.48.2_1,98.3833,7.83333
1833,1,6,THA.59.3_1,99.9989,13.3643
1834,1,1,THA.61.5_1,100.067,6.62314
1832,1,2,THA.67.12_1,99.9964,9.50841
1837,1,4,THA.8.10_1,102.029,15.8105
1582,4,5,TJK,71,39
1575,1,11,TJK.1.1_1,68.7739,38.56
1581,1,1,TJK.3.10_1,69.783,37.9145
1577,1,1,TJK.3.13_1,69.3227,38.3892
1578,1,1,TJK.3.13_1,69.3227,38.3892
1576,1,4,TJK.3.24_1,69.0692,38.3454
1579,1,4,TJK.3.3_1,69.34,38.0958
1580,1,1,TJK.3.4_1,69.4036,37.4922
1510,4,1,TKM,60,40
707,4,4,TTO,-61,11
706,1,1,TTO.2_1,-61.4167,10.5167
979,4,11,TUN,9,34
978,1,6,TUN.17.12_1,10.7603,34.7406
977,1,2,TUN.20.15_1,10.637,35.8254
975,1,5,TUN.23.1_1,10.1797,36.8028
976,1,2,TUN.23.15_1,10.3183,36.8985
1166,4,28,TUR,34.911546,39.059012
1158,1,1,TUR.1.13_1,35.3289,37.0017
1144,1,1,TUR.12.12_1,27.5517,39.6269
1150,1,1,TUR.19.3_1,30.8852,40.192
1140,1,3,TUR.22.11_1,26.4064,40.1456
1155,1,2,TUR.23.3_1,32.9207,40.7844
1160,1,2,TUR.26.12_1,40.4811,38.5142
1142,1,1,TUR.28.7_1,26.5587,41.6757
1159,1,2,TUR.33.3_1,37.9072,36.8361
1162,1,1,TUR.36.2_1,43.7408,37.5744
1165,1,1,TUR.36.3_1,44.5742,37.3051
1164,1,1,TUR.38.3_1,44.045,39.9237
1147,1,11,TUR.40.20_1,28.9647,41.0186
1143,1,6,TUR.41.19_1,27.142,38.4104
1141,1,3,TUR.41.28_1,26.5044,38.2419
1157,1,2,TUR.47.7_1,35,39
1156,1,2,TUR.51.1_1,34.1602,39.6157
1152,1,1,TUR.53.10_1,32.1333,38.0085
1161,1,4,TUR.57.9_1,41.0278,37.49
1146,1,3,TUR.59.2_1,28.8028,36.7659
1145,1,1,TUR.59.8_1,28.3665,37.2181
1153,1,1,TUR.7.24_1,32.7686,39.9137
1154,1,32,TUR.7.7_1,32.8644,39.9272
1163,1,2,TUR.78.2_1,44.0172,38.0453
1148,1,4,TUR.8.12_1,30.3556,36.4655
1149,1,4,TUR.8.14_1,30.6956,36.9081
1151,1,1,TUR.8.15_1,30.9617,36.9517
1911,4,5,TWN,121,24
1906,1,2,TWN.1.1_1,118.318,24.4367
1907,1,1,TWN.2.1_1,120.291,22.7933
1908,1,1,TWN.4.1_1,120.639,24.1386
1909,1,8,TWN.6.1_1,121.532,25.0478
1910,1,4,TWN.7.6_1,121.583,24.0167
1257,4,10,TZA,35,-6
1252,1,3,TZA.13.11_1,32.7667,-9.3
1254,1,1,TZA.14.2_1,36.9152,-7.79199
1255,1,1,TZA.14.3_1,37.0532,-7.26035
1256,1,2,TZA.2.1_1,39.2833,-6.8
1253,1,3,TZA.3.4_1,36.0167,-6.26667
1218,4,6,UGA,33,2
1214,1,14,UGA.16.1_1,32.5656,0.315556
1216,1,3,UGA.16.1_1,32.5917,0.284444
1213,1,3,UGA.2.3_1,32.5386,1.97556
1211,1,6,UGA.25.1_1,32.1833,0.833333
1206,1,1,UGA.26.1_1,29.6983,-1.35389
1207,1,10,UGA.3.1_1,30.9111,3.02013
1217,1,1,UGA.4.1_1,33.65,0.5
1210,1,7,UGA.43.4_1,32.0228,0.4175
1208,1,1,UGA.51.1_1,31.1167,-0.1
1212,1,1,UGA.57.2_1,32.4469,0.064444
1215,1,1,UGA.57.3_1,32.5864,0.438056
1209,1,1,UGA.9.1_1,31.3436,1.43556
1113,4,14,UKR,32,49
1105,1,2,UKR.11.4_1,30.5167,50.4333
1106,1,13,UKR.11.4_1,30.5167,50.4333
1103,1,3,UKR.14.9_1,24.0305,49.8407
1112,1,6,UKR.15.12_1,39.3171,48.567
1111,1,7,UKR.15.21_1,38.5,48.5
1104,1,1,UKR.17.29_1,29.8572,47.1348
1108,1,1,UKR.21.17_1,33.8186,52.2358
1102,1,1,UKR.23.10_1,23.8703,47.946
1101,1,1,UKR.23.11_1,22.3,48.6167
1107,1,4,UKR.4.19_1,33.8011,45.1884
1109,1,3,UKR.4.20_1,34,45
1110,1,3,UKR.8.14_1,36.0667,49.8855
572,4,163,USA,-98.5795,39.828175
548,3,9,USA.1_1,-86.8073,32.799
310,2,1,USA.1.37_1,-86.8189,33.5537
311,2,1,USA.1.37_1,-86.8083,33.5537
309,2,2,USA.1.52_1,-86.9833,34.6059
555,3,62,USA.10_1,-81.717,27.8333
379,2,1,USA.10.10_1,-81.719,30.0933
388,2,1,USA.10.11_1,-81.4831,26.1337
377,2,1,USA.10.15_1,-81.7443,30.3777
362,2,2,USA.10.28_1,-82.4643,27.9884
363,2,1,USA.10.28_1,-82.4584,27.9475
373,2,3,USA.10.35_1,-81.9495,26.5629
375,2,1,USA.10.35_1,-81.8723,26.6406
338,2,1,USA.10.36_1,-84.2918,30.4408
348,2,1,USA.10.39_1,-83.6302,30.4694
367,2,2,USA.10.40_1,-82.2915,27.5009
405,2,1,USA.10.43_1,-80.2787,25.7195
407,2,8,USA.10.43_1,-80.1937,25.7743
384,2,1,USA.10.44_1,-81.5831,24.6671
395,2,1,USA.10.44_1,-80.9373,25.3129
313,2,3,USA.10.46_1,-86.5625,30.6874
391,2,3,USA.10.48_1,-81.3792,28.5383
392,2,9,USA.10.48_1,-81.3392,28.6
393,2,2,USA.10.48_1,-81.2915,28.4586
390,2,1,USA.10.49_1,-81.4076,28.292
401,2,1,USA.10.50_1,-80.6676,26.6845
403,2,2,USA.10.6_1,-80.4831,26.1504
371,2,4,USA.10.60_1,-82.0831,28.7086
553,3,17,USA.11_1,-83.6487,32.9866
370,2,3,USA.11.121_1,-82.0929,33.3849
336,2,1,USA.11.31_1,-84.4227,33.641
329,2,1,USA.11.33_1,-84.6155,34.0234
347,2,1,USA.11.35_1,-83.7801,31.1259
339,2,2,USA.11.44_1,-84.2333,33.7504
337,2,6,USA.11.60_1,-84.388,33.749
340,2,1,USA.11.60_1,-84.1986,34.0289
385,2,3,USA.11.63_1,-81.5332,31.2336
354,2,6,USA.11.66_1,-83.1665,33.5835
343,2,1,USA.11.67_1,-84.0499,33.9501
521,3,23,USA.12_1,-157.531,21.1098
8,2,1,USA.12.1_1,-155.098,19.7272
2,2,2,USA.12.2_1,-158.007,21.3156
3,2,2,USA.12.2_1,-157.858,21.3069
4,2,1,USA.12.2_1,-157.738,21.4128
1,2,1,USA.12.4_1,-160.149,21.9067
5,2,1,USA.12.5_1,-157.071,21.1711
6,2,1,USA.12.5_1,-156.662,20.8928
7,2,1,USA.12.5_1,-156.608,20.8792
527,3,10,USA.13_1,-114.51,44.2394
104,2,4,USA.13.1_1,-116.203,43.6135
105,2,1,USA.13.1_1,-116.183,43.5635
102,2,3,USA.13.14_1,-116.563,43.5407
117,2,1,USA.13.26_1,-112.626,44.0416
119,2,1,USA.13.6_1,-112.438,43.0332
110,2,1,USA.13.7_1,-114.33,43.5852
547,3,19,USA.14_1,-89.0022,40.3363
269,2,4,USA.14.10_1,-88.2434,40.1164
273,2,1,USA.14.100_1,-87.9656,41.512
274,2,2,USA.14.16_1,-87.9598,42.1514
275,2,1,USA.14.16_1,-87.8956,41.9173
276,2,2,USA.14.16_1,-87.8867,42.0203
278,2,1,USA.14.16_1,-87.8539,41.6303
279,2,5,USA.14.16_1,-87.8501,41.8334
282,2,1,USA.14.16_1,-87.7937,41.8506
283,2,3,USA.14.16_1,-87.7845,41.885
285,2,2,USA.14.16_1,-87.7323,41.7222
286,2,2,USA.14.16_1,-87.7292,41.8806
287,2,3,USA.14.16_1,-87.6992,41.9234
288,2,3,USA.14.16_1,-87.6964,41.775
289,2,8,USA.14.16_1,-87.6862,41.9014
290,2,3,USA.14.16_1,-87.6831,41.687
291,2,3,USA.14.16_1,-87.6667,41.6903
292,2,6,USA.14.16_1,-87.6667,41.7781
293,2,72,USA.14.16_1,-87.6501,41.85
294,2,3,USA.14.16_1,-87.6478,41.9217
295,2,2,USA.14.16_1,-87.6459,41.7798
296,2,2,USA.14.16_1,-87.6381,41.9023
297,2,2,USA.14.16_1,-87.6345,41.9
299,2,4,USA.14.16_1,-87.6329,41.7787
300,2,1,USA.14.16_1,-87.6223,41.8795
301,2,1,USA.14.16_1,-87.6181,41.7698
302,2,5,USA.14.16_1,-87.5998,41.7898
303,2,4,USA.14.16_1,-87.5939,41.7942
304,2,2,USA.14.16_1,-87.5778,41.762
271,2,1,USA.14.22_1,-88.057,41.8634
280,2,1,USA.14.23_1,-87.8461,39.5411
268,2,1,USA.14.45_1,-88.2695,41.7295
253,2,1,USA.14.48_1,-90.3712,40.9478
260,2,6,USA.14.55_1,-89.2826,40.2181
262,2,3,USA.14.56_1,-88.9548,39.8403
261,2,1,USA.14.65_1,-88.9992,40.5173
251,2,1,USA.14.70_1,-90.5596,39.8312
265,2,1,USA.14.75_1,-88.5734,40.0278
264,2,1,USA.14.77_1,-88.5878,37.4989
259,2,1,USA.14.85_1,-89.6437,39.8017
550,3,16,USA.15_1,-86.2604,39.8647
326,2,1,USA.15.2_1,-85.1289,41.1306
322,2,1,USA.15.27_1,-85.6591,40.5584
318,2,1,USA.15.50_1,-86.158,39.7684
319,2,1,USA.15.50_1,-86.1555,39.7684
317,2,3,USA.15.7_1,-86.2511,39.2073
541,3,32,USA.16_1,-93.214,42.0046
247,2,2,USA.16.29_1,-91.1129,40.8075
225,2,3,USA.16.77_1,-93.6091,41.6005
226,2,1,USA.16.77_1,-93.6052,41.73
242,2,11,USA.16.79_1,-92.4455,41.7336
539,3,32,USA.17_1,-96.8005,38.5111
168,2,2,USA.17.45_1,-98.2101,39.7872
212,2,4,USA.17.46_1,-94.8191,38.8814
551,3,5,USA.18_1,-84.6514,37.669
307,2,1,USA.18.30_1,-87.1167,37.7
308,2,1,USA.18.30_1,-87.1133,37.7742
263,2,1,USA.18.42_1,-88.7914,36.7995
320,2,1,USA.18.56_1,-85.7594,38.2542
360,2,2,USA.18.77_1,-82.5165,37.8168
351,2,1,USA.18.88_1,-83.3063,37.9373
324,2,1,USA.18.90_1,-85.4669,37.8092
352,2,2,USA.18.97_1,-83.2363,37.2898
544,3,12,USA.19_1,-91.8749,31.1801
256,2,2,USA.19.36_1,-90.0751,29.9546
257,2,1,USA.19.36_1,-89.9501,30.0335
239,2,1,USA.19.64_1,-92.6396,31.9254
240,2,2,USA.19.64_1,-92.6002,31.9335
522,3,8,USA.2_1,-152.268,61.385
10,2,2,USA.2.15_1,-149.439,61.5814
11,2,4,USA.2.22_1,-141.273,65.0433
9,2,3,USA.2.3_1,-149.9,61.2181
571,3,11,USA.20_1,-69.3977,44.6074
520,2,1,USA.20.10_1,-68.6661,45.2506
518,2,1,USA.20.12_1,-69.8984,44.0101
519,2,3,USA.20.12_1,-69.8328,43.9334
517,2,1,USA.20.3_1,-70.2286,43.648
562,3,8,USA.21_1,-76.7902,39.0724
429,2,1,USA.21.10_1,-77.3997,39.4668
435,2,1,USA.21.15_1,-77.0261,38.9907
444,2,3,USA.21.3_1,-76.6122,39.2904
569,3,12,USA.22_1,-71.5314,42.2373
508,2,1,USA.22.11_1,-71.1212,42.3318
513,2,2,USA.22.12_1,-71.0184,42.0834
514,2,2,USA.22.12_1,-70.9495,41.8459
516,2,1,USA.22.12_1,-70.8661,42.0654
507,2,1,USA.22.13_1,-71.1245,42.2912
510,2,1,USA.22.13_1,-71.0828,42.3334
511,2,19,USA.22.13_1,-71.0598,42.3584
512,2,1,USA.22.13_1,-71.0495,42.3709
515,2,1,USA.22.3_1,-70.9342,41.6362
504,2,1,USA.22.9_1,-71.3328,42.4998
506,2,2,USA.22.9_1,-71.1828,42.3709
552,3,18,USA.23_1,-84.5603,43.3504
349,2,2,USA.23.25_1,-83.63,42.9275
325,2,1,USA.23.39_1,-85.4019,42.4053
321,2,5,USA.23.41_1,-85.6681,42.9634
323,2,1,USA.23.41_1,-85.55,43.0334
267,2,1,USA.23.42_1,-88.3644,47.3039
358,2,1,USA.23.54_1,-82.9499,42.7
298,2,1,USA.23.56_1,-87.6335,46.5333
350,2,1,USA.23.83_1,-83.5294,43.2797
353,2,3,USA.23.83_1,-83.1747,43.6009
356,2,4,USA.23.86_1,-83.0458,42.3314
540,3,19,USA.24_1,-93.9196,45.7326
224,2,2,USA.24.10_1,-93.8472,44.9636
232,2,1,USA.24.2_1,-93.25,45.2502
229,2,2,USA.24.27_1,-93.4502,45.0166
231,2,1,USA.24.27_1,-93.2638,44.98
217,2,1,USA.24.46_1,-94.463,43.6655
235,2,7,USA.24.63_1,-93.0835,45.0333
236,2,3,USA.24.63_1,-92.9952,44.953
243,2,2,USA.24.70_1,-92.1066,46.7833
227,2,2,USA.24.71_1,-93.5269,44.798
214,2,1,USA.24.74_1,-94.5503,45.55
219,2,2,USA.24.74_1,-94.1531,45.5503
238,2,1,USA.24.9_1,-92.7619,46.4541
545,3,10,USA.25_1,-89.6812,32.7673
255,2,1,USA.25.42_1,-90.1679,33.544
266,2,1,USA.25.48_1,-88.4975,33.9165
254,2,1,USA.25.68_1,-90.2931,33.8293
543,3,11,USA.26_1,-92.302,38.4623
237,2,2,USA.26.27_1,-92.8002,38.85
230,2,1,USA.26.39_1,-93.2982,37.2153
215,2,1,USA.26.48_1,-94.5213,39.0883
241,2,1,USA.26.68_1,-92.5669,38.6167
233,2,1,USA.26.80_1,-93.2283,38.7045
246,2,1,USA.26.81_1,-91.694,37.8809
530,3,5,USA.27_1,-110.326,46.9048
109,2,1,USA.27.15_1,-114.338,48.4111
111,2,2,USA.27.15_1,-114.251,48.3333
112,2,2,USA.27.15_1,-113.944,48.6144
113,2,7,USA.27.15_1,-113.674,48.3033
536,3,7,USA.28_1,-98.2883,41.1289
195,2,1,USA.28.20_1,-96.7086,41.8417
198,2,1,USA.28.28_1,-96.167,41.3
200,2,2,USA.28.28_1,-95.9378,41.2586
150,2,1,USA.28.81_1,-102.417,42.5166
526,3,7,USA.29_1,-117.122,38.4199
108,2,2,USA.29.3_1,-115.137,36.175
529,3,53,USA.3_1,-111.388,33.7712
131,2,2,USA.3.11_1,-110.926,32.2217
132,2,1,USA.3.11_1,-110.682,32.0026
121,2,1,USA.3.12_1,-112.048,33.0581
116,2,2,USA.3.3_1,-112.689,36.2369
128,2,1,USA.3.4_1,-111.34,34.1686
118,2,5,USA.3.8_1,-112.501,33.5
120,2,19,USA.3.8_1,-112.074,33.4484
125,2,2,USA.3.8_1,-111.838,33.3015
126,2,2,USA.3.8_1,-111.675,33.6367
114,2,3,USA.3.9_1,-112.976,36.9903
568,3,8,USA.30_1,-71.5653,43.4108
500,2,1,USA.30.5_1,-72.064,44.0345
505,2,1,USA.30.8_1,-71.2165,43.1462
509,2,1,USA.30.8_1,-71.0995,42.9668
565,3,7,USA.31_1,-74.5089,40.314
469,2,2,USA.31.1_1,-74.6663,39.4668
468,2,2,USA.31.19_1,-74.7393,40.9645
465,2,2,USA.31.4_1,-74.9663,39.7834
467,2,1,USA.31.5_1,-74.7829,39.1501
470,2,1,USA.31.7_1,-74.2049,40.7673
471,2,1,USA.31.7_1,-74.1724,40.7357
462,2,1,USA.31.8_1,-75.133,39.7334
473,2,1,USA.31.9_1,-74.0663,40.7168
532,3,10,USA.32_1,-106.237,34.8375
137,2,3,USA.32.1_1,-106.651,35.0845
140,2,2,USA.32.30_1,-105.667,36.5667
148,2,3,USA.32.9_1,-104.751,32.8757
564,3,96,USA.33_1,-74.9384,42.1497
494,2,1,USA.33.11_1,-73.6979,42.3954
460,2,11,USA.33.13_1,-75.1704,42.3442
484,2,1,USA.33.14_1,-73.9126,41.9268
425,2,1,USA.33.2_1,-78.125,42.0003
487,2,1,USA.33.20_1,-73.8746,42.2151
451,2,1,USA.33.23_1,-75.8997,44.0501
474,2,2,USA.33.24_1,-74.0035,40.6482
483,2,2,USA.33.3_1,-73.9187,40.8209
485,2,1,USA.33.3_1,-73.8951,40.8387
488,2,1,USA.33.3_1,-73.8553,40.8472
493,2,1,USA.33.31_1,-73.7187,40.7687
496,2,1,USA.33.31_1,-73.5829,40.7507
475,2,2,USA.33.32_1,-74.0029,40.7284
476,2,4,USA.33.32_1,-73.9874,40.7293
477,2,3,USA.33.32_1,-73.9868,40.7159
478,2,2,USA.33.32_1,-73.9771,40.7395
479,2,7,USA.33.32_1,-73.9662,40.7834
480,2,1,USA.33.32_1,-73.9638,40.7732
482,2,1,USA.33.32_1,-73.9425,40.7947
458,2,1,USA.33.34_1,-75.2568,43.2417
459,2,2,USA.33.34_1,-75.2327,43.1009
447,2,1,USA.33.35_1,-76.0716,42.992
448,2,1,USA.33.35_1,-76.061,43.152
450,2,1,USA.33.4_1,-75.918,42.0987
481,2,2,USA.33.42_1,-73.9487,40.7448
486,2,1,USA.33.42_1,-73.8854,40.7557
491,2,1,USA.33.42_1,-73.7976,40.7498
472,2,1,USA.33.44_1,-74.1224,40.6132
492,2,1,USA.33.47_1,-73.7846,43.0831
489,2,1,USA.33.48_1,-73.8457,42.7798
441,2,2,USA.33.50_1,-76.8733,42.3806
466,2,2,USA.33.54_1,-74.9129,41.9454
490,2,2,USA.33.58_1,-73.8193,43.7312
495,2,1,USA.33.58_1,-73.6312,43.6003
416,2,1,USA.33.7_1,-79.2353,42.097
558,3,19,USA.34_1,-79.8431,35.6411
413,2,1,USA.34.1_1,-79.4859,36.0351
414,2,2,USA.34.1_1,-79.3997,36.0335
423,2,1,USA.34.10_1,-78.3039,33.9135
426,2,1,USA.34.10_1,-78.0128,33.8855
366,2,2,USA.34.11_1,-82.3212,35.6179
342,2,3,USA.34.20_1,-84.1777,35.1514
344,2,4,USA.34.20_1,-84.0332,35.1501
419,2,2,USA.34.26_1,-78.8784,35.0527
359,2,1,USA.34.57_1,-82.7088,35.9429
420,2,4,USA.34.92_1,-78.6386,35.7721
534,3,5,USA.35_1,-99.793,47.5362
156,2,2,USA.35.40_1,-99.8415,48.6608
155,2,1,USA.35.5_1,-100.339,48.9938
154,2,1,USA.35.51_1,-101.459,48.2167
554,3,35,USA.36_1,-82.7755,40.3736
345,2,1,USA.36.14_1,-83.9888,39.2931
346,2,1,USA.36.14_1,-83.8166,39.4001
378,2,1,USA.36.18_1,-81.7354,41.4398
380,2,1,USA.36.18_1,-81.6954,41.4995
381,2,2,USA.36.18_1,-81.6762,41.3953
382,2,4,USA.36.18_1,-81.6665,41.4334
386,2,3,USA.36.18_1,-81.5087,41.4645
334,2,2,USA.36.19_1,-84.4844,40.2225
357,2,10,USA.36.25_1,-83.0166,39.9667
365,2,1,USA.36.27_1,-82.3332,38.8167
368,2,1,USA.36.3_1,-82.2332,40.6353
332,2,2,USA.36.31_1,-84.5333,39.1834
333,2,1,USA.36.31_1,-84.5163,39.1314
335,2,2,USA.36.31_1,-84.4569,39.162
374,2,1,USA.36.38_1,-81.9179,40.5545
396,2,2,USA.36.41_1,-80.7979,40.1754
389,2,1,USA.36.43_1,-81.4687,41.6331
361,2,1,USA.36.46_1,-82.5002,40.0834
369,2,1,USA.36.5_1,-82.1001,39.3276
355,2,1,USA.36.52_1,-83.0902,40.5792
328,2,1,USA.36.55_1,-84.6333,40.55
341,2,1,USA.36.76_1,-84.1833,40.3167
398,2,2,USA.36.79_1,-80.7665,41.3167
327,2,1,USA.36.82_1,-84.6983,40.7848
330,2,1,USA.36.9_1,-84.6094,39.5153
331,2,1,USA.36.9_1,-84.5633,39.3992
538,3,17,USA.37_1,-96.9247,35.5376
216,2,1,USA.37.40_1,-94.478,35.2312
186,2,1,USA.37.43_1,-97.1431,33.7934
181,2,1,USA.37.55_1,-97.5164,35.4676
199,2,3,USA.37.74_1,-95.9808,36.7473
523,3,14,USA.38_1,-122.127,44.5672
84,2,1,USA.38.1_1,-118.074,44.8099
16,2,1,USA.38.10_1,-123.333,43.2895
50,2,1,USA.38.14_1,-121.511,45.716
47,2,1,USA.38.18_1,-121.751,42.6665
13,2,2,USA.38.21_1,-124.018,44.9582
93,2,1,USA.38.23_1,-117.107,43.9832
25,2,1,USA.38.26_1,-122.685,45.5112
26,2,3,USA.38.26_1,-122.676,45.5235
15,2,1,USA.38.27_1,-123.451,44.8665
59,2,2,USA.38.7_1,-120.834,44.2998
14,2,1,USA.38.8_1,-123.964,42.2818
57,2,1,USA.38.9_1,-121.251,43.9165
560,3,18,USA.39_1,-77.264,40.5773
408,2,2,USA.39.2_1,-80.1251,40.6253
411,2,2,USA.39.2_1,-79.8109,40.2917
409,2,1,USA.39.25_1,-79.8751,42.1253
402,2,2,USA.39.4_1,-80.5001,40.7503
406,2,1,USA.39.43_1,-80.2201,41.1345
463,2,2,USA.39.46_1,-75.1285,40.1784
461,2,10,USA.39.51_1,-75.1638,39.9523
464,2,2,USA.39.51_1,-75.0279,40.0415
446,2,1,USA.39.54_1,-76.2008,40.8204
453,2,2,USA.39.58_1,-75.7271,41.8726
452,2,1,USA.39.6_1,-75.7843,40.51
438,2,1,USA.39.67_1,-77,40.1254
442,2,2,USA.39.67_1,-76.7614,40.0912
443,2,1,USA.39.67_1,-76.7283,39.9579
542,3,7,USA.4_1,-92.3809,34.9513
252,2,1,USA.4.28_1,-90.5501,36.1167
228,2,1,USA.4.37_1,-93.4938,33.4587
258,2,1,USA.4.47_1,-89.919,35.9273
234,2,1,USA.4.58_1,-93.1338,35.2784
222,2,1,USA.4.72_1,-93.9428,36.2354
244,2,1,USA.4.73_1,-91.809,35.3867
570,3,7,USA.40_1,-71.5101,41.6772
