,geo_precision,count,boundary,lon,lat
5088,2,1,NGA.33.20_1,7.4612,4.5456
5089,2,1,NGA.1.16_1,7.4896,5.5263
5090,2,2,NGA.14.5_1,7.5006,6.4088
5091,2,1,NGA.1.8_1,7.5016,5.7316
5092,2,11,NGA.14.4_1,7.5022,6.4426
5093,2,1,NGA.1.9_1,7.5087,5.1477
5094,2,2,NGA.23.19_1,7.5091,7.8681
5095,2,1,NGA.23.19_1,7.5309,7.818
5096,2,7,NGA.15.3_1,7.5333,9.0833
5097,2,2,NGA.14.12_1,7.5519,6.3079
5098,2,1,NGA.23.18_1,7.5596,7.1844
5099,2,2,NGA.11.9_1,7.5601,5.9529
5100,2,4,NGA.26.4_1,7.5756,8.9961
5101,2,1,NGA.14.1_1,7.5821,6.0426
5102,2,2,NGA.21.21_1,7.6006,12.9894
5103,2,1,NGA.3.6_1,7.6017,5.0014
5104,2,1,NGA.3.26_1,7.6159,4.8056
5105,2,1,NGA.21.2_1,7.6194,12.9031
5106,2,1,NGA.3.6_1,7.6199,5.0095
5107,2,2,NGA.21.25_1,7.6218,11.7853
5108,2,2,NGA.23.3_1,7.6253,7.3706
5109,2,1,NGA.7.15_1,7.6499,7.0892
5110,2,2,NGA.14.11_1,7.6506,6.4352
5111,2,4,NGA.14.11_1,7.6539,6.3267
5112,2,5,NGA.19.12_1,7.6892,10.3192
5113,2,7,NGA.26.9_1,7.7242,8.5294
5114,2,1,NGA.19.19_1,7.7252,11.1132
5115,2,2,NGA.19.19_1,7.7333,11.1167
5116,2,3,NGA.3.28_1,7.7439,5.0028
5117,2,1,NGA.3.15_1,7.7508,5.3554
5118,2,1,NGA.11.11_1,7.7692,6.0446
5119,2,2,NGA.19.4_1,7.7749,10.7889
5120,2,1,NGA.3.1_1,7.7917,4.9797
5121,2,1,NGA.11.8_1,7.7926,6.4277
5122,2,4,NGA.7.18_1,7.8134,7.0336
5123,2,26,NGA.7.2_1,7.8141,7.828
5124,2,1,NGA.11.13_1,7.81667,6.16667
5125,2,1,NGA.21.20_1,7.8254,12.5432
5126,2,1,NGA.11.3_1,7.8508,5.8085
5127,2,2,NGA.26.6_1,7.8736,8.8486
5128,2,1,NGA.7.3_1,7.8837,7.658
5129,2,1,NGA.1.3_1,7.8893,5.5342
5130,2,1,NGA.3.10_1,7.8962,5.1911
5131,2,1,NGA.3.20_1,7.9081,4.8615
5132,2,3,NGA.3.31_1,7.9086,5.0475
5133,2,2,NGA.1.3_1,7.914,5.3898
5134,2,1,NGA.3.3_1,7.9209,4.6412
5135,2,13,NGA.3.31_1,7.9266,5.0333
5136,2,2,NGA.7.16_1,7.9282,7.2295
5137,2,2,NGA.11.2_1,7.9374,5.8931
5138,2,5,NGA.19.8_1,7.9541,9.8734
5139,2,3,NGA.11.12_1,7.9765,6.3945
5140,2,4,NGA.7.1_1,7.985,6.7918
5141,2,2,NGA.19.6_1,8.0,9.45
5142,2,1,NGA.7.19_1,8.0079,7.4742
5143,2,1,NGA.11.5_1,8.0134,6.2857
5144,2,3,NGA.9.1_1,8.0214,5.8828
5145,2,9,NGA.11.12_1,8.05,6.5833
5146,2,1,NGA.3.4_1,8.058,4.6536
5147,2,2,NGA.26.7_1,8.0611,8.8556
5148,2,10,NGA.9.17_1,8.0812,5.8086
5149,2,3,NGA.9.1_1,8.0863,5.9251
5150,2,6,NGA.11.7_1,8.1028,6.0716
5151,2,2,NGA.11.4_1,8.1169,6.3163
5152,2,1,NGA.11.4_1,8.1298,6.5116
5153,2,1,NGA.7.19_1,8.1333,7.1914
5154,2,1,NGA.7.8_1,8.1359,7.7164
5155,2,1,NGA.19.14_1,8.1478,10.576
5156,2,1,NGA.19.15_1,8.1538,10.7991
5157,2,1,NGA.11.7_1,8.1625,6.137
5158,2,7,NGA.7.8_1,8.2087,7.5887
5159,2,1,NGA.19.5_1,8.2267,11.1775
5160,2,2,NGA.20.5_1,8.2412,12.2343
5161,2,3,NGA.3.17_1,8.2516,4.645
5162,2,7,NGA.19.22_1,8.2833,9.7833
5163,2,1,NGA.19.14_1,8.284,10.2779
5164,2,1,NGA.7.8_1,8.2989,7.8195
5165,2,5,NGA.19.22_1,8.3,9.5833
5166,2,1,NGA.9.3_1,8.3222,4.9219
5167,2,1,NGA.7.14_1,8.3268,7.026
5168,2,6,NGA.9.13_1,8.329,6.0753
5169,2,1,NGA.9.13_1,8.32904,6.07525
5170,2,1,NGA.9.13_1,8.3332,6.1571
5171,2,5,NGA.9.8_1,8.3333,4.9667
5172,2,4,NGA.9.2_1,8.3395,5.132
5173,2,2,NGA.26.3_1,8.35,8.3833
5174,2,1,NGA.26.3_1,8.35,8.38333
5175,2,1,NGA.9.2_1,8.3554,5.3128
5176,2,1,NGA.20.15_1,8.3705,11.6838
5177,2,2,NGA.26.1_1,8.3833,8.9167
5178,2,10,NGA.19.7_1,8.3833,9.4667
5179,2,1,NGA.19.22_1,8.3833,9.7333
5180,2,1,NGA.19.13_1,8.3904,9.6078
5181,2,1,NGA.19.22_1,8.4,9.8333
5182,2,1,NGA.7.17_1,8.4174,6.8454
5183,2,1,NGA.19.20_1,8.45,9.25
5184,2,7,NGA.19.7_1,8.45,9.3167
5185,2,10,NGA.19.13_1,8.4583,9.6681
5186,2,1,NGA.7.13_1,8.4634,7.8185
5187,2,2,NGA.9.3_1,8.4862,4.8785
5188,2,5,NGA.7.7_1,8.487,7.2964
5189,2,2,NGA.20.18_1,8.5082,11.9845
5190,2,12,NGA.7.13_1,8.5121,7.7411
5191,2,15,NGA.26.8_1,8.5167,8.4833
5192,2,1,NGA.19.13_1,8.5167,9.6667
5193,2,10,NGA.20.31_1,8.5167,12.0001
5194,2,1,NGA.26.8_1,8.55,8.5667
5195,2,2,NGA.26.5_1,8.5667,8.2333
5196,2,1,NGA.20.43_1,8.5723,11.9553
5197,2,1,NGA.20.32_1,8.5746,11.5491
5198,2,1,NGA.20.9_1,8.5976,11.8351
5199,2,1,NGA.26.13_1,8.6,8.9333
5200,2,5,NGA.9.4_1,8.6021,4.8171
5201,2,9,NGA.9.18_1,8.6336,6.5931
5202,2,1,NGA.7.6_1,8.6588,7.9461
5203,2,1,NGA.20.30_1,8.6592,12.1782
5204,2,1,NGA.26.8_1,8.6833,8.8167
5205,2,11,NGA.32.15_1,8.7,9.5167
5206,2,2,NGA.32.6_1,8.7,9.6833
5207,2,2,NGA.9.11_1,8.7107,5.961
5208,2,2,NGA.32.2_1,8.7167,9.9667
5209,2,1,NGA.20.17_1,8.7244,12.0339
5210,2,1,NGA.32.2_1,8.7333,9.85
5211,2,25,NGA.32.2_1,8.7333,9.9333
5212,2,3,NGA.32.15_1,8.75,9.55
5213,2,2,NGA.26.11_1,8.76667,8.36667
5214,2,7,NGA.26.11_1,8.7667,8.3667
5215,2,26,NGA.32.6_1,8.7667,9.6333
5216,2,1,NGA.32.6_1,8.7833,9.7333
5217,2,1,NGA.7.5_1,8.7986,7.3469
5218,2,8,NGA.26.5_1,8.8,8.1333
5219,2,1,NGA.32.3_1,8.85,9.2333
5220,2,1,NGA.32.1_1,8.85,9.4167
5221,2,38,NGA.7.6_1,8.8604,7.8155
5222,2,14,NGA.32.6_1,8.864,9.794
5223,2,1,NGA.7.20_1,8.8887,7.5618
5224,2,10,NGA.32.5_1,8.8921,9.9285
5225,2,39,NGA.32.1_1,8.9,9.5333
5226,2,1,NGA.32.1_1,8.9,9.53333
5227,2,2,NGA.5.15_1,8.9024,11.0162
5228,2,8,NGA.9.7_1,8.9104,6.2893
5229,2,3,NGA.32.1_1,8.95,9.7
5230,2,3,NGA.7.5_1,8.9951,7.3179
5231,2,8,NGA.32.3_1,9.0,9.3
5232,2,3,NGA.7.22_1,9.0198,7.1273
5233,2,1,NGA.5.18_1,9.0604,10.0545
5234,2,3,NGA.7.23_1,9.0677,6.7838
5235,2,1,NGA.7.4_1,9.0888,7.1622
5236,2,5,NGA.32.11_1,9.1,9.5167
5237,2,7,NGA.32.4_1,9.1081,9.9911
5238,2,1,NGA.7.4_1,9.1318,7.5021
5239,2,8,NGA.26.2_1,9.1333,8.1
5240,2,2,NGA.26.2_1,9.13333,8.1
5241,2,1,NGA.9.12_1,9.1716,6.6674
5242,2,6,NGA.7.4_1,9.2,7.4667
5243,2,1,NGA.9.12_1,9.224,6.5476
5244,2,6,NGA.7.22_1,9.2355,6.8879
5245,2,1,NGA.5.18_1,9.2396,10.4415
5246,2,2,NGA.7.12_1,9.2453,7.8188
5247,2,9,NGA.7.9_1,9.2847,7.1694
5248,2,1,NGA.32.14_1,9.3,8.6167
5249,2,34,NGA.7.12_1,9.3333,7.5
5250,2,3,NGA.7.12_1,9.33333,7.5
5251,2,1,NGA.18.6_1,9.3392,11.7594
5252,2,1,NGA.32.8_1,9.45,9.3333
5253,2,1,NGA.5.6_1,9.5161,10.0008
5254,2,1,NGA.32.12_1,9.5833,9.0167
5255,2,2,NGA.5.3_1,9.6,9.6667
5256,2,3,NGA.7.21_1,9.61667,7.51667
5257,2,5,NGA.7.21_1,9.6167,7.5167
5258,2,2,NGA.32.8_1,9.6192,9.3713
5259,2,4,NGA.32.16_1,9.6333,8.8333
5260,2,1,NGA.32.10_1,9.6667,8.5167
5261,2,1,NGA.32.10_1,9.6667,8.6833
5262,2,11,NGA.35.6_1,9.75,8.1833
5263,2,1,NGA.32.9_1,9.75,9.1667
5264,2,20,NGA.35.14_1,9.7833,7.85
5265,2,14,NGA.32.9_1,9.7833,9.1333
5266,2,1,NGA.35.14_1,9.78333,7.85
5267,2,12,NGA.5.2_1,9.8433,10.3134
5268,2,2,NGA.18.11_1,9.8858,11.2764
5269,2,1,NGA.5.11_1,9.9314,11.6667
5270,2,1,NGA.32.7_1,9.95,9.3667
5271,2,5,NGA.32.17_1,9.9667,9.0667
5272,2,5,NGA.32.17_1,9.9667,9.1
5273,2,7,NGA.35.12_1,9.9833,7.2667
5274,2,3,NGA.35.13_1,10.0333,7.1833
5275,2,3,NGA.35.3_1,10.05,7.7167
5276,2,2,NGA.35.12_1,10.1167,7.3833
5277,2,2,NGA.5.8_1,10.1688,10.8594
5278,2,1,NGA.5.12_1,10.1948,11.6765
5279,2,1,NGA.5.1_1,10.3353,10.2661
5280,2,1,NGA.5.13_1,10.3926,10.4111
5281,2,3,NGA.5.5_1,10.4118,10.9938
5282,2,4,NGA.35.5_1,10.4667,8.5333
5283,2,1,NGA.5.12_1,10.5209,11.6507
5284,2,1,NGA.5.7_1,10.5396,12.1343
5285,2,2,NGA.36.17_1,10.6342,13.1551
5286,2,1,NGA.5.5_1,10.6732,11.3595
5287,2,7,NGA.35.5_1,10.7667,8.6333
5288,2,9,NGA.35.2_1,10.9667,7.8667
5289,2,1,NGA.36.17_1,11.0482,12.871
5290,2,5,NGA.36.12_1,11.0694,11.7091
5291,2,4,NGA.36.12_1,11.0698,11.864
5292,2,7,NGA.16.1_1,11.1673,10.2897
5293,2,3,NGA.16.3_1,11.2253,9.8647
5294,2,1,NGA.16.10_1,11.25,9.7833
5295,2,4,NGA.35.11_1,11.2667,6.7
5296,2,9,NGA.35.8_1,11.2833,9.2167
5297,2,2,NGA.36.4_1,11.308,11.2834
5298,2,1,NGA.16.10_1,11.3089,9.8142
5299,2,1,NGA.16.8_1,11.3117,10.471
5300,2,2,NGA.36.5_1,11.3345,11.6774
5301,2,2,NGA.35.4_1,11.3667,7.5
5302,2,2,NGA.35.1_1,11.3667,8.8833
5303,2,2,NGA.16.9_1,11.3823,11.1029
5304,2,1,NGA.16.11_1,11.3859,10.2086
5305,2,1,NGA.35.15_1,11.6167,8.71667
5306,2,3,NGA.36.8_1,11.6897,10.7239
5307,2,1,NGA.36.15_1,11.7539,12.1076
5308,2,1,NGA.2.9_1,11.8,9.6
5309,2,1,NGA.8.4_1,11.8433,10.503
5310,2,4,NGA.36.6_1,11.9304,12.897
5311,2,9,NGA.36.7_1,11.9367,11.5032
5312,2,9,NGA.36.3_1,11.9608,11.747
5313,2,2,NGA.36.7_1,11.9994,11.2689
5314,2,8,NGA.2.16_1,12.0333,9.4667
5315,2,8,NGA.8.12_1,12.1193,10.4414
5316,2,1,NGA.2.12_1,12.15,8.7667
5317,2,6,NGA.2.16_1,12.15,9.4667
5318,2,9,NGA.8.5_1,12.1946,10.6129
5319,2,3,NGA.2.21_1,12.4833,9.2
5320,2,1,NGA.8.7_1,12.4833,11.1333
5321,2,3,NGA.8.14_1,12.4909,11.8072
5322,2,7,NGA.8.24_1,12.4952,13.0977
5323,2,4,NGA.2.5_1,12.55,9.3667
5324,2,1,NGA.2.2_1,12.6167,8.9667
5325,2,3,NGA.2.18_1,12.625,9.8244
5326,2,3,NGA.8.24_1,12.6276,13.2589
5327,2,5,NGA.2.4_1,12.7399,10.1614
5328,2,60,NGA.8.7_1,12.7576,11.156
5329,2,2,NGA.8.9_1,12.7848,12.499
5330,2,6,NGA.8.21_1,12.8274,12.1131
5331,2,13,NGA.8.6_1,12.847,10.8658
5332,2,14,NGA.8.2_1,12.911,10.647
5333,2,4,NGA.2.7_1,12.9304,10.2317
5334,2,2,NGA.8.16_1,12.9375,11.8482
5335,2,1,NGA.8.7_1,13.0833,11.2
5336,2,1,NGA.8.7_1,13.0833,11.2167
5337,2,3,NGA.8.16_1,13.1491,11.8495
5338,2,30,NGA.8.22_1,13.1603,11.8464
5339,2,3,NGA.8.22_1,13.162,11.8527
5340,2,4,NGA.8.10_1,13.184,12.944
5341,2,1,NGA.8.22_1,13.1878,11.8565
5342,2,7,NGA.8.27_1,13.2091,12.493
5343,2,1,NGA.2.11_1,13.2181,9.9956
5344,2,2,NGA.8.2_1,13.2223,10.4551
5345,2,16,NGA.8.13_1,13.2306,11.9259
5346,2,4,NGA.2.7_1,13.2644,10.2676
5347,2,5,NGA.8.1_1,13.2644,13.6169
5348,2,2,NGA.8.27_1,13.2795,12.6611
5349,2,1,NGA.2.14_1,13.2985,10.1529
5350,2,2,NGA.8.2_1,13.3198,10.5662
5351,2,1,NGA.8.1_1,13.329,13.4889
5352,2,1,NGA.2.13_1,13.3333,10.5667
5353,2,5,NGA.2.13_1,13.3849,10.6159
5354,2,1,NGA.8.13_1,13.4017,11.871
5355,2,37,NGA.8.7_1,13.4167,11.25
5356,2,45,NGA.8.16_1,13.4213,11.6558
5357,2,1,NGA.8.1_1,13.4608,13.3301
5358,2,1,NGA.2.10_1,13.4622,10.7994
5359,2,3,NGA.2.10_1,13.5189,10.8635
5360,2,13,NGA.8.17_1,13.5606,12.9234
5361,2,1,NGA.2.10_1,13.6,10.8167
5362,2,38,NGA.8.10_1,13.6079,12.6786
5363,2,37,NGA.2.10_1,13.63,10.8864
5364,2,47,NGA.8.16_1,13.6856,11.5221
5365,2,22,NGA.8.20_1,13.7,12.1
5366,2,48,NGA.8.11_1,13.713,11.1036
5367,2,1,NGA.8.3_1,13.7667,11.4667
5368,2,1,NGA.8.20_1,13.7833,12.1
5369,2,9,NGA.8.17_1,13.8234,13.0947
5370,2,10,NGA.8.23_1,13.8246,12.3611
5371,2,1,NGA.8.11_1,13.8664,11.1314
5372,2,1,NGA.8.23_1,13.8814,12.2103
5373,2,17,NGA.8.20_1,13.9165,12.024
5374,2,1,NGA.8.3_1,14.0201,11.6621
5375,2,4,NGA.8.26_1,14.1805,12.3377
5376,2,6,NGA.8.26_1,14.2069,12.373
5377,2,1,,14.35,12.3667
5378,2,3,NGA.8.15_1,14.4519,12.0787
5379,2,2,NGA.8.15_1,14.4724,12.2829
5380,1,1,,60.8944,32.2632
5381,1,1,,61.0667,34.6667
5382,1,2,,61.23,31.8261
5383,1,1,,61.3231,34.5628
5384,1,1,,61.3488,32.1082
5385,1,1,,61.4993,31.4572
5386,1,1,,61.6071,32.6494
5387,1,2,,61.6178,32.3041
5388,1,1,,61.654,32.7587
5389,1,1,,61.6848,32.7081
5390,1,3,,61.8461,33.9447
5391,1,5,,61.8833,30.9667
5392,1,1,,61.9766,32.3691
5393,1,1,,62.0014,32.3932
5394,1,1,,62.0149,32.3872
5395,1,1,,62.0361,32.4816
5396,1,1,,62.0405,32.3989
5397,1,1,,62.045,34.8321
5398,1,1,,62.0457,32.3798
5399,1,1,,62.0625,32.4422
5400,1,1,,62.0756,32.4394
5401,1,1,,62.1013,32.4443
5402,1,1,,62.1019,32.5846
5403,1,1,,62.1157,32.47
5404,1,42,,62.1164,32.3745
5405,1,1,,62.1272,34.3746
5406,1,1,,62.136,32.5586
5407,1,3,,62.1474,33.3029
5408,1,1,,62.1517,32.4937
