,geo_precision,count,boundary,lon,lat
359,4.0,13,SOM,48.0,6.0
360,4.0,12,CHL,-71.0,-30.0
361,1.0,10,,104.181,10.6104
362,1.0,2,,104.917,11.55
363,4.0,12,KHM,105.0,13.0
364,1.0,11,,4.3333,50.8333
365,4.0,4,BEL,4.0,50.8333
366,1.0,1,,34.0,34.9917
367,4.0,10,CYP,33.0,35.0
368,4.0,9,THA,100.0,15.0
369,1.0,1,,13.7333,9.05
370,4.0,9,CMR,12.0,6.0
371,4.0,9,NOR,10.0,62.0
372,1.0,8,,28.0833,-26.2
373,1.0,1,,28.2294,-25.7069
374,2.0,3,ZAF.3.3_1,28.25,-26.0833
375,2.0,1,ZAF.6.1_1,31.0212,-24.5985
376,4.0,6,ZAF,26.0,-30.0
377,1.0,1,,51.5333,25.2867
378,4.0,8,QAT,51.25,25.5
379,1.0,8,,20.4681,44.8186
380,4.0,8,SRB,21.0,44.0
381,1.0,1,,-61.7667,17.0
382,4.0,7,ATG,-61.8,17.05
383,4.0,6,ATA,32.3438,-85.6221
384,1.0,1,,54.1653,17.0425
385,4.0,6,OMN,57.0,21.0
386,4.0,6,MMR,98.0,22.0
387,1.0,3,,-9.1333,38.7167
388,4.0,6,PRT,-8.0,39.5
389,4.0,6,MCO,7.4246,43.7384
390,4.0,5,SGP,103.8,1.3667
391,1.0,1,,38.9333,15.3333
392,4.0,5,ERI,39.0,15.0
393,4.0,5,GTM,-90.25,15.5
394,1.0,5,,8.7833,3.75
395,4.0,5,GNQ,10.0,2.0
396,4.0,5,TJK,71.0,39.0
397,1.0,3,,31.0447,-17.8178
398,4.0,4,ZWE,29.0,-19.0
399,4.0,4,ARG,-64.0,-34.0
400,1.0,1,,108.642,-6.8888
401,4.0,4,IDN,120.0,-5.0
402,4.0,4,DJI,42.5,11.5
403,4.0,4,SEN,-14.0,14.0
404,1.0,4,,55.28,25.2522
405,4.0,2,ARE,54.0,24.0
406,1.0,4,,19.8189,41.3275
407,4.0,3,MOZ,35.0,-18.25
408,1.0,2,,-1.5247,12.3703
409,4.0,3,BFA,-2.0,13.0
410,4.0,3,BGD,90.0,24.0
411,4.0,3,BHR,50.5,26.0
412,1.0,2,,-7.61,33.59
413,4.0,3,MAR,-5.0,32.0
414,4.0,3,,-64.75,32.3333
415,4.0,3,COL,-72.0,4.0
416,1.0,2,,16.3667,48.2
417,1.0,1,,13.0333,47.8
418,4.0,3,AUT,13.3333,47.3333
419,4.0,3,FIN,26.0,64.0
420,4.0,3,ISL,-18.0,65.0
421,4.0,3,GRL,-40.0,72.0
422,4.0,3,GHA,-2.0,8.0
423,4.0,3,SLE,-11.5,8.5
424,1.0,2,,15.315,-4.3297
425,2.0,1,COD.22.9_1,28.0,-2.5
426,4.0,1,COD,25.0,0.0
427,4.0,2,GMB,-15.5,13.5
428,4.0,2,PRI,-66.4838,18.2359
429,4.0,1,LBY,17.0,25.0
430,4.0,2,KGZ,75.0,41.0
431,4.0,2,MNE,19.3,42.5
432,4.0,2,HRV,15.5,45.1667
433,4.0,2,ROU,25.0,46.0
434,4.0,2,LIE,9.5333,47.1667
435,1.0,2,,71.4278,51.1811
436,1.0,1,,76.95,43.25
437,4.0,1,KAZ,68.0,48.0
438,1.0,2,,21.0,52.25
439,4.0,2,POL,20.0,52.0
440,4.0,2,DNK,10.0,56.0
441,4.0,2,LTU,24.0,56.0
442,4.0,1,COG,15.0,-1.0
443,4.0,1,,-172.1783,-13.8031
444,4.0,1,FJI,178.0,-18.0
445,4.0,1,MDG,47.0,-20.0
446,4.0,1,BWA,24.0,-22.0
447,4.0,1,LSO,28.25,-29.5
448,4.0,1,TTO,-61.0,11.0
449,4.0,1,GRD,-61.6667,12.1167
450,3.0,1,BRB.7_1,-59.6,13.3
451,4.0,1,BRB,-59.5333,13.1667
452,4.0,1,HND,-86.5,15.0
453,4.0,1,JAM,-77.5,18.25
454,4.0,1,JOR,36.0,31.0
455,3.0,1,PSE.1_1,34.3734,31.4251
456,4.0,1,LBN,35.8333,33.8333
457,4.0,1,AZE,47.5,40.5
458,4.0,1,MKD,22.0,41.8333
459,4.0,1,BGR,25.0,43.0
460,4.0,1,BIH,17.8333,44.25
461,4.0,1,MNG,105.0,46.0
462,4.0,1,SVN,15.1667,46.25
463,1.0,1,,-4.0281,5.3411
464,4.0,1,CIV,-5.0,8.0
465,4.0,1,LVA,25.0,57.0
466,4.0,1,EST,26.0,59.0
467,4.0,1,,-7.0,62.0
468,4.0,1,CAF,21.0,7.0
469,4.0,1,TGO,1.1667,8.0
470,4.0,1,PAN,-80.0,9.0
